Z,c,T_K,qdot_Jm3s
0.058689,0.461535,1286.9756,1.1801e+09
0.058689,0.464876,1292.8015,1.2088e+09
0.058689,0.469814,1301.3980,1.2514e+09
0.058689,0.474747,1309.9482,1.2948e+09
0.058689,0.479671,1318.4398,1.3392e+09
0.058689,0.484588,1326.8894,1.3841e+09
0.058689,0.487130,1331.2415,1.4077e+09
0.058689,0.490199,1336.4920,1.4363e+09
0.058689,0.495068,1344.7782,1.4825e+09
0.058689,0.499959,1353.0707,1.5296e+09
0.058689,0.504842,1361.3214,1.5771e+09
0.058689,0.509716,1369.5147,1.6255e+09
0.058689,0.512611,1374.3664,1.6544e+09
0.058689,0.515387,1379.0036,1.6825e+09
0.058689,0.520103,1386.8662,1.7305e+09
0.058689,0.524951,1394.9132,1.7805e+09
0.058689,0.529789,1402.9032,1.8310e+09
0.058689,0.534619,1410.8542,1.8819e+09
0.058689,0.537938,1416.2943,1.9172e+09
0.058689,0.540464,1420.4331,1.9441e+09
0.058689,0.544909,1427.6731,1.9921e+09
0.058689,0.549711,1435.4739,2.0443e+09
0.058689,0.554503,1443.2284,2.0967e+09
0.058689,0.559286,1450.9257,2.1496e+09
0.058689,0.563072,1457.0075,2.1915e+09
0.058689,0.565459,1460.8202,2.2182e+09
0.058689,0.569476,1467.2373,2.2631e+09
0.058689,0.574230,1474.7889,2.3167e+09
0.058689,0.578975,1482.3037,2.3703e+09
0.058689,0.583711,1489.7719,2.4240e+09
0.058689,0.587972,1496.4583,2.4726e+09
0.058689,0.590405,1500.2717,2.5003e+09
0.058689,0.593799,1505.5710,2.5391e+09
0.058689,0.598506,1512.8999,2.5930e+09
0.058689,0.603204,1520.1761,2.6469e+09
0.058689,0.607892,1527.4165,2.7006e+09
0.058689,0.612571,1534.6091,2.7542e+09
0.058689,0.615338,1538.8488,2.7859e+09
0.058689,0.617911,1542.7793,2.8153e+09
0.058689,0.622540,1549.8356,2.8682e+09
0.058689,0.627191,1556.8956,2.9212e+09
0.058689,0.631834,1563.9091,2.9737e+09
0.058689,0.636467,1570.8896,3.0261e+09
0.058689,0.640084,1576.3098,3.0666e+09
0.058689,0.642402,1579.7844,3.0926e+09
0.058689,0.646339,1585.6520,3.1362e+09
0.058689,0.650947,1592.5051,3.1871e+09
0.058689,0.655546,1599.3114,3.2373e+09
0.058689,0.660137,1606.0775,3.2868e+09
0.058689,0.664532,1612.5380,3.3338e+09
0.058689,0.666932,1616.0470,3.3590e+09
0.058689,0.669920,1620.4140,3.3904e+09
0.058689,0.674488,1627.0598,3.4374e+09
0.058689,0.679048,1633.6756,3.4838e+09
0.058689,0.683601,1640.2484,3.5291e+09
0.058689,0.688147,1646.7839,3.5733e+09
0.058689,0.691522,1651.6260,3.6057e+09
0.058689,0.693848,1654.9468,3.6273e+09
0.058689,0.697841,1660.6401,3.6642e+09
0.058689,0.702369,1667.0643,3.7045e+09
0.058689,0.706891,1673.4600,3.7436e+09
0.058689,0.711408,1679.8245,3.7815e+09
0.058689,0.715856,1686.0572,3.8168e+09
0.058689,0.718037,1689.1105,3.8340e+09
0.058689,0.721046,1693.3022,3.8563e+09
0.058689,0.725551,1699.5666,3.8889e+09
0.058689,0.730054,1705.7958,3.9194e+09
0.058689,0.734553,1711.9929,3.9477e+09
0.058689,0.739051,1718.1649,3.9742e+09
0.058689,0.742610,1723.0307,3.9937e+09
0.058689,0.744797,1726.0101,4.0048e+09
0.058689,0.748658,1731.2572,4.0231e+09
0.058689,0.753155,1737.3383,4.0418e+09
0.058689,0.757652,1743.3966,4.0580e+09
0.058689,0.762152,1749.4322,4.0717e+09
0.058689,0.766654,1755.4415,4.0821e+09
0.058689,0.769015,1758.5771,4.0859e+09
0.058689,0.771892,1762.3949,4.0899e+09
0.058689,0.776288,1768.1986,4.0928e+09
0.058689,0.780805,1774.1352,4.0923e+09
0.058689,0.785325,1780.0468,4.0882e+09
0.058689,0.789845,1785.9297,4.0801e+09
0.058689,0.793744,1790.9771,4.0696e+09
0.058689,0.795655,1793.4410,4.0630e+09
0.058689,0.799503,1798.3909,4.0481e+09
0.058689,0.804022,1804.1698,4.0255e+09
0.058689,0.808540,1809.9141,3.9978e+09
0.058689,0.813057,1815.6241,3.9648e+09
0.058689,0.817574,1821.2993,3.9264e+09
0.058689,0.820168,1824.5422,3.9016e+09
0.058689,0.822860,1827.8987,3.8745e+09
0.058689,0.827226,1833.3083,3.8249e+09
0.058689,0.831742,1838.8696,3.7674e+09
0.058689,0.836258,1844.3884,3.7029e+09
0.058689,0.840772,1849.8644,3.6314e+09
0.058689,0.844998,1854.9547,3.5579e+09
0.058689,0.846507,1856.7627,3.5300e+09
0.058689,0.850411,1861.4184,3.4541e+09
0.058689,0.854918,1866.7543,3.3595e+09
0.058689,0.859421,1872.0351,3.2562e+09
0.058689,0.863918,1877.2618,3.1448e+09
0.058689,0.868408,1882.4340,3.0258e+09
0.058689,0.871367,1885.8117,2.9423e+09
0.058689,0.873629,1888.3772,2.8757e+09
0.058689,0.877974,1893.2699,2.7423e+09
0.058689,0.882435,1898.2391,2.5969e+09
0.058689,0.886888,1903.1403,2.4435e+09
0.058689,0.891331,1907.9747,2.2828e+09
0.058689,0.895766,1912.7409,2.1152e+09
0.058689,0.897364,1914.4453,2.0533e+09
0.058689,0.900798,1918.0775,1.9174e+09
0.058689,0.905221,1922.7067,1.7383e+09
0.058689,0.909644,1927.2801,1.5557e+09
0.058689,0.914073,1931.8104,1.3718e+09
0.058689,0.918510,1936.3092,1.1888e+09
0.058689,0.922524,1940.3559,1.0273e+09
0.058689,0.923597,1941.4367,9.8508e+08
0.058689,0.928026,1945.9069,8.1702e+08
0.058689,0.932480,1950.4476,6.6110e+08
0.058689,0.936927,1955.0940,5.2282e+08
0.058689,0.941375,1959.9494,4.0546e+08
0.058689,0.945828,1965.1696,3.1110e+08
0.058689,0.948598,1968.6943,2.6400e+08
0.058689,0.950892,1971.8354,2.3118e+08
0.058689,0.955341,1978.7699,1.8133e+08
0.058689,0.959782,1987.3282,1.4406e+08
0.058689,0.964226,1998.6162,1.1324e+08
0.058689,0.968680,2013.9451,8.5751e+07
0.058689,0.973134,2033.7611,6.2393e+07
0.058689,0.974510,2040.5402,5.6206e+07
0.058689,0.978184,2059.1249,4.1811e+07
0.058689,0.982624,2081.4021,2.7857e+07
0.058689,0.987052,2102.9120,1.6956e+07
0.058689,0.991437,2123.6440,8.7537e+06
0.058689,0.995759,2143.7289,3.1132e+06
0.058689,1.000000,2163.3738,2.7433e+04
0.061682,0.000000,300.0000,-3.1222e+02
0.061682,0.005275,312.6650,4.4378e+03
0.061682,0.010489,326.6269,2.0779e+04
0.061682,0.015716,340.4960,4.9791e+04
0.061682,0.020951,354.2309,9.3217e+04
0.061682,0.025009,364.7809,1.3851e+05
0.061682,0.027057,370.0802,1.6481e+05
0.061682,0.032146,383.1638,2.4450e+05
0.061682,0.037387,396.5390,3.4703e+05
0.061682,0.042627,409.8122,4.7645e+05
0.061682,0.047866,422.9797,6.3949e+05
0.061682,0.050886,430.5267,7.5145e+05
0.061682,0.053972,438.2074,8.8091e+05
0.061682,0.059054,450.7886,1.1322e+06
0.061682,0.064287,463.6587,1.4491e+06
0.061682,0.069518,476.4426,1.8323e+06
0.061682,0.074746,489.1401,2.2949e+06
0.061682,0.076901,494.3498,2.5125e+06
0.061682,0.080697,503.4955,2.9334e+06
0.061682,0.085910,515.9958,3.5939e+06
0.061682,0.091131,528.4370,4.3721e+06
0.061682,0.096350,540.7980,5.2723e+06
0.061682,0.100924,551.5751,6.1647e+06
0.061682,0.103416,557.4238,6.6945e+06
0.061682,0.107493,566.9570,7.6271e+06
0.061682,0.112705,579.0829,8.9483e+06
0.061682,0.117914,591.1360,1.0417e+07
0.061682,0.123122,603.1181,1.2035e+07
0.061682,0.127171,612.3922,1.3396e+07
0.061682,0.129784,618.3557,1.4324e+07
0.061682,0.134241,628.4907,1.6006e+07
0.061682,0.139442,640.2587,1.8112e+07
0.061682,0.144641,651.9646,2.0357e+07
0.061682,0.149837,663.5986,2.2780e+07
0.061682,0.153517,671.8052,2.4584e+07
0.061682,0.155986,677.2953,2.5833e+07
0.061682,0.160933,688.2584,2.8449e+07
0.061682,0.166123,699.7150,3.1316e+07
0.061682,0.171311,711.1051,3.4361e+07
0.061682,0.176374,722.1651,3.7489e+07
0.061682,0.179721,729.4508,3.9635e+07
0.061682,0.182388,735.2415,4.1387e+07
0.061682,0.187569,746.4445,4.4927e+07
0.061682,0.192748,757.5939,4.8618e+07
0.061682,0.197925,768.6892,5.2465e+07
0.061682,0.202864,779.2252,5.6307e+07
0.061682,0.205660,785.1734,5.8538e+07
0.061682,0.208978,792.2070,6.1269e+07
0.061682,0.214147,803.1299,6.5670e+07
0.061682,0.219314,813.9981,7.0271e+07
0.061682,0.224479,824.8160,7.5066e+07
0.061682,0.229417,835.1158,7.9848e+07
0.061682,0.231468,839.3793,8.1900e+07
0.061682,0.235507,847.7579,8.6043e+07
0.061682,0.240664,858.4140,9.1562e+07
0.061682,0.245818,869.0210,9.7334e+07
0.061682,0.250970,879.5794,1.0337e+08
0.061682,0.256018,889.8832,1.0958e+08
0.061682,0.257151,892.1905,1.1100e+08
0.061682,0.261969,901.9745,1.1728e+08
0.061682,0.267112,912.3777,1.2430e+08
0.061682,0.272252,922.7334,1.3167e+08
0.061682,0.277390,933.0419,1.3941e+08
0.061682,0.281955,942.1680,1.4660e+08
0.061682,0.283226,944.7021,1.4866e+08
0.061682,0.288356,954.9097,1.5723e+08
0.061682,0.293484,965.0704,1.6623e+08
0.061682,0.298608,975.1845,1.7567e+08
0.061682,0.303729,985.2375,1.8573e+08
0.061682,0.307472,992.5757,1.9322e+08
0.061682,0.309545,996.6387,1.9737e+08
0.061682,0.314658,1006.6092,2.0829e+08
0.061682,0.319767,1016.5314,2.1976e+08
0.061682,0.324873,1026.4074,2.3177e+08
0.061682,0.329974,1036.2374,2.4434e+08
0.061682,0.333069,1042.1808,2.5227e+08
0.061682,0.335768,1047.3572,2.5929e+08
0.061682,0.340861,1057.0878,2.7311e+08
0.061682,0.345949,1066.7725,2.8753e+08
0.061682,0.351033,1076.4113,3.0258e+08
0.061682,0.356112,1086.0044,3.1826e+08
0.061682,0.358729,1090.9355,3.2653e+08
0.061682,0.361904,1096.8980,3.3693e+08
0.061682,0.366950,1106.3481,3.5393e+08
0.061682,0.372014,1115.7963,3.7168e+08
0.061682,0.377073,1125.1990,3.9010e+08
0.061682,0.382127,1134.5561,4.0921e+08
0.061682,0.384432,1138.8097,4.1819e+08
0.061682,0.387920,1145.2352,4.3202e+08
0.061682,0.392907,1154.3939,4.5240e+08
0.061682,0.397944,1163.6046,4.7373e+08
0.061682,0.402975,1172.7649,4.9587e+08
0.061682,0.408000,1181.8796,5.1872e+08
0.061682,0.410152,1185.7796,5.2862e+08
0.061682,0.413749,1192.2651,5.4576e+08
0.061682,0.418717,1201.2018,5.6994e+08
0.061682,0.423722,1210.1718,5.9502e+08
0.061682,0.428721,1219.0966,6.2080e+08
0.061682,0.433713,1227.9715,6.4738e+08
0.061682,0.435864,1231.7815,6.5913e+08
0.061682,0.439397,1238.0313,6.7860e+08
0.061682,0.444358,1246.7731,7.0669e+08
0.061682,0.449329,1255.4987,7.3554e+08
0.061682,0.454292,1264.1794,7.6505e+08
0.061682,0.459248,1272.8154,7.9522e+08
0.061682,0.461535,1276.7794,8.0956e+08
0.061682,0.464876,1282.5715,8.3051e+08
0.061682,0.469814,1291.0949,8.6231e+08
0.061682,0.474747,1299.5764,8.9474e+08
0.061682,0.479671,1308.0131,9.2776e+08
0.061682,0.484588,1316.4057,9.6138e+08
0.061682,0.487130,1320.7209,9.7921e+08
0.061682,0.490199,1325.9324,1.0008e+09
0.061682,0.495068,1334.1627,1.0357e+09
0.061682,0.499959,1342.4018,1.0713e+09
0.061682,0.504842,1350.5965,1.1075e+09
0.061682,0.509716,1358.7406,1.1443e+09
0.061682,0.512611,1363.5577,1.1665e+09
0.061682,0.515387,1368.1709,1.1879e+09
0.061682,0.520103,1375.9811,1.2248e+09
0.061682,0.524951,1383.9814,1.2633e+09
0.061682,0.529789,1391.9334,1.3022e+09
0.061682,0.534619,1399.8316,1.3417e+09
0.061682,0.537938,1405.2473,1.3690e+09
0.061682,0.540464,1409.3520,1.3901e+09
0.061682,0.544909,1416.5651,1.4273e+09
0.061682,0.549711,1424.3268,1.4680e+09
0.061682,0.554503,1432.0337,1.5092e+09
0.061682,0.559286,1439.6994,1.5507e+09
0.061682,0.563072,1445.7506,1.5837e+09
0.061682,0.565459,1449.5477,1.6047e+09
0.061682,0.569476,1455.9321,1.6402e+09
0.061682,0.574230,1463.4528,1.6827e+09
0.061682,0.578975,1470.9334,1.7253e+09
0.061682,0.583711,1478.3738,1.7681e+09
0.061682,0.587972,1485.0323,1.8069e+09
0.061682,0.590405,1488.8336,1.8291e+09
0.061682,0.593799,1494.1063,1.8602e+09
0.061682,0.598506,1501.4067,1.9035e+09
0.061682,0.603204,1508.6655,1.9469e+09
0.061682,0.607892,1515.8718,1.9904e+09
0.061682,0.612571,1523.0411,2.0339e+09
0.061682,0.615338,1527.2683,2.0597e+09
0.061682,0.617911,1531.1916,2.0837e+09
0.061682,0.622540,1538.2225,2.1268e+09
0.061682,0.627191,1545.2588,2.1702e+09
0.061682,0.631834,1552.2585,2.2135e+09
0.061682,0.636467,1559.2190,2.2567e+09
0.061682,0.640084,1564.6255,2.2902e+09
0.061682,0.642402,1568.0891,2.3118e+09
0.061682,0.646339,1573.9469,2.3482e+09
0.061682,0.650947,1580.7846,2.3907e+09
0.061682,0.655546,1587.5793,2.4328e+09
0.061682,0.660137,1594.3330,2.4746e+09
0.061682,0.664532,1600.7792,2.5144e+09
0.061682,0.666932,1604.2873,2.5360e+09
0.061682,0.669920,1608.6507,2.5628e+09
0.061682,0.674488,1615.2886,2.6033e+09
0.061682,0.679048,1621.8926,2.6432e+09
0.061682,0.683601,1628.4646,2.6827e+09
0.061682,0.688147,1635.0008,2.7216e+09
0.061682,0.691522,1639.8317,2.7499e+09
0.061682,0.693848,1643.1592,2.7694e+09
0.061682,0.697841,1648.8475,2.8022e+09
0.061682,0.702369,1655.2807,2.8389e+09
0.061682,0.706891,1661.6794,2.8747e+09
0.061682,0.711408,1668.0428,2.9094e+09
0.061682,0.715856,1674.2881,2.9429e+09
0.061682,0.718037,1677.3410,2.9589e+09
0.061682,0.721046,1681.5461,2.9808e+09
0.061682,0.725551,1687.8214,3.0126e+09
0.061682,0.730054,1694.0623,3.0429e+09
0.061682,0.734553,1700.2782,3.0722e+09
0.061682,0.739051,1706.4698,3.1003e+09
0.061682,0.742610,1711.3515,3.1215e+09
0.061682,0.744797,1714.3428,3.1341e+09
0.061682,0.748658,1719.6118,3.1555e+09
0.061682,0.753155,1725.7214,3.1787e+09
0.061682,0.757652,1731.8101,3.2004e+09
0.061682,0.762152,1737.8784,3.2204e+09
0.061682,0.766654,1743.9270,3.2386e+09
0.061682,0.769015,1747.0841,3.2471e+09
0.061682,0.771892,1750.9311,3.2572e+09
0.061682,0.776288,1756.7808,3.2704e+09
0.061682,0.780805,1762.7665,3.2817e+09
0.061682,0.785325,1768.7314,3.2907e+09
0.061682,0.789845,1774.6720,3.2973e+09
0.061682,0.793744,1779.7753,3.3009e+09
0.061682,0.795655,1782.2688,3.3017e+09
0.061682,0.799503,1787.2756,3.3021e+09
0.061682,0.804022,1793.1320,3.2998e+09
0.061682,0.808540,1798.9599,3.2944e+09
0.061682,0.813057,1804.7592,3.2857e+09
0.061682,0.817574,1810.5300,3.2735e+09
0.061682,0.820168,1813.8309,3.2648e+09
0.061682,0.822860,1817.2465,3.2544e+09
0.061682,0.827226,1822.7635,3.2348e+09
0.061682,0.831742,1828.4427,3.2104e+09
0.061682,0.836258,1834.0896,3.1819e+09
0.061682,0.840772,1839.7035,3.1489e+09
0.061682,0.844998,1844.9312,3.1138e+09
0.061682,0.846507,1846.7932,3.1007e+09
0.061682,0.850411,1851.5856,3.0631e+09
0.061682,0.854918,1857.0864,3.0147e+09
0.061682,0.859421,1862.5473,2.9611e+09
0.061682,0.863918,1867.9664,2.9022e+09
0.061682,0.868408,1873.3413,2.8380e+09
0.061682,0.871367,1876.8597,2.7921e+09
0.061682,0.873629,1879.5379,2.7552e+09
0.061682,0.877974,1884.6558,2.6805e+09
0.061682,0.882435,1889.8675,2.5971e+09
0.061682,0.886888,1895.0273,2.5078e+09
0.061682,0.891331,1900.1294,2.4118e+09
0.061682,0.895766,1905.1770,2.3097e+09
0.061682,0.897364,1906.9829,2.2710e+09
0.061682,0.900798,1910.8440,2.1855e+09
0.061682,0.905221,1915.7700,2.0692e+09
0.061682,0.909644,1920.6427,1.9463e+09
0.061682,0.914073,1925.4658,1.8169e+09
0.061682,0.918510,1930.2395,1.6811e+09
0.061682,0.922524,1934.5059,1.5535e+09
0.061682,0.923597,1935.6393,1.5188e+09
0.061682,0.928026,1940.2763,1.3724e+09
0.061682,0.932480,1944.8788,1.2218e+09
0.061682,0.936927,1949.4194,1.0694e+09
0.061682,0.941375,1953.9097,9.1722e+08
0.061682,0.945828,1958.3709,7.6756e+08
0.061682,0.948598,1961.1389,6.7731e+08
0.061682,0.950892,1963.4339,6.0491e+08
0.061682,0.955341,1967.9245,4.7267e+08
0.061682,0.959782,1972.5296,3.5489e+08
0.061682,0.964226,1977.4123,2.5571e+08
0.061682,0.968680,1982.8635,1.7773e+08
0.061682,0.973134,1989.4095,1.2110e+08
0.061682,0.974510,1991.8586,1.0765e+08
0.061682,0.978184,1999.8697,7.7803e+07
0.061682,0.982624,2015.1616,4.9829e+07
0.061682,0.987052,2039.2771,2.8663e+07
0.061682,0.991437,2066.2103,1.4117e+07
0.061682,0.995759,2092.2565,4.5998e+06
0.061682,1.000000,2117.3778,1.8800e+04
0.064656,0.000000,300.0000,1.5107e+01
0.064656,0.005275,312.3664,1.7568e+03
0.064656,0.010489,326.2509,8.3832e+03
0.064656,0.015716,340.0344,2.0752e+04
0.064656,0.020951,353.6858,3.9037e+04
0.064656,0.025009,364.1688,5.8034e+04
0.064656,0.027057,369.4247,6.9432e+04
0.064656,0.032146,382.3983,1.0330e+05
0.064656,0.037387,395.6337,1.4788e+05
0.064656,0.042627,408.7552,2.0353e+05
0.064656,0.047866,421.7614,2.7309e+05
0.064656,0.050886,429.2212,3.1885e+05
0.064656,0.053972,436.7999,3.7315e+05
0.064656,0.059054,449.2204,4.7562e+05
0.064656,0.064287,461.9115,6.0470e+05
0.064656,0.069518,474.5070,7.6023e+05
0.064656,0.074746,487.0111,9.4611e+05
0.064656,0.076901,492.1365,1.0346e+06
0.064656,0.080697,501.1360,1.2038e+06
0.064656,0.085910,513.4228,1.4735e+06
0.064656,0.091131,525.6511,1.7895e+06
0.064656,0.096350,537.7980,2.1567e+06
0.064656,0.100924,548.3845,2.5248e+06
0.064656,0.103416,554.1286,2.7453e+06
0.064656,0.107493,563.4870,3.1382e+06
0.064656,0.112705,575.3872,3.7003e+06
0.064656,0.117914,587.2129,4.3315e+06
0.064656,0.123122,598.9666,5.0342e+06
0.064656,0.127171,608.0580,5.6354e+06
0.064656,0.129784,613.9039,6.0469e+06
0.064656,0.134241,623.8397,6.7964e+06
0.064656,0.139442,635.3740,7.7439e+06
0.064656,0.144641,646.8412,8.7723e+06
0.064656,0.149837,658.2425,9.8824e+06
0.064656,0.153517,666.2742,1.0726e+07
0.064656,0.155986,671.6544,1.1301e+07
0.064656,0.160933,682.3905,1.2523e+07
0.064656,0.166123,693.5937,1.3890e+07
0.064656,0.171311,704.7370,1.5339e+07
0.064656,0.176374,715.5649,1.6827e+07
0.064656,0.179721,722.6937,1.7857e+07
0.064656,0.182388,728.3582,1.8703e+07
0.064656,0.187569,739.3231,2.0406e+07
0.064656,0.192748,750.2296,2.2198e+07
0.064656,0.197925,761.0810,2.4074e+07
0.064656,0.202864,771.3912,2.5942e+07
0.064656,0.205660,777.2057,2.7040e+07
0.064656,0.208978,784.0867,2.8376e+07
0.064656,0.214147,794.7691,3.0539e+07
0.064656,0.219314,805.4020,3.2795e+07
0.064656,0.224479,815.9802,3.5163e+07
0.064656,0.229417,826.0536,3.7524e+07
0.064656,0.231468,830.2226,3.8541e+07
0.064656,0.235507,838.4163,4.0592e+07
0.064656,0.240664,848.8412,4.3318e+07
0.064656,0.245818,859.2127,4.6192e+07
0.064656,0.250970,869.5396,4.9196e+07
0.064656,0.256018,879.6158,5.2294e+07
0.064656,0.257151,881.8704,5.3014e+07
0.064656,0.261969,891.4415,5.6146e+07
0.064656,0.267112,901.6191,5.9660e+07
0.064656,0.272252,911.7482,6.3368e+07
0.064656,0.277390,921.8337,6.7259e+07
0.064656,0.281955,930.7630,7.0889e+07
0.064656,0.283226,933.2383,7.1954e+07
0.064656,0.288356,943.2213,7.6318e+07
0.064656,0.293484,953.1702,8.0856e+07
0.064656,0.298608,963.0698,8.5669e+07
0.064656,0.303729,972.9212,9.0764e+07
0.064656,0.307472,980.1018,9.4645e+07
0.064656,0.309545,984.0675,9.6870e+07
0.064656,0.314658,993.8275,1.0253e+08
0.064656,0.319767,1003.5430,1.0849e+08
0.064656,0.324873,1013.2125,1.1478e+08
0.064656,0.329974,1022.8392,1.2139e+08
0.064656,0.333069,1028.6643,1.2554e+08
0.064656,0.335768,1033.7308,1.2929e+08
0.064656,0.340861,1043.2660,1.3661e+08
0.064656,0.345949,1052.7577,1.4429e+08
0.064656,0.351033,1062.2035,1.5237e+08
0.064656,0.356112,1071.6066,1.6083e+08
0.064656,0.358729,1076.4387,1.6534e+08
0.064656,0.361904,1082.2860,1.7098e+08
0.064656,0.366950,1091.5540,1.8025e+08
0.064656,0.372014,1100.8217,1.8999e+08
0.064656,0.377073,1110.0463,2.0016e+08
0.064656,0.382127,1119.2276,2.1077e+08
0.064656,0.384432,1123.4021,2.1578e+08
0.064656,0.387920,1129.7106,2.2349e+08
0.064656,0.392907,1138.6992,2.3498e+08
0.064656,0.397944,1147.7421,2.4706e+08
0.064656,0.402975,1156.7416,2.5961e+08
0.064656,0.408000,1165.6976,2.7266e+08
0.064656,0.410152,1169.5231,2.7843e+08
0.064656,0.413749,1175.9022,2.8823e+08
0.064656,0.418717,1184.6868,3.0222e+08
0.064656,0.423722,1193.5046,3.1684e+08
0.064656,0.428721,1202.2785,3.3197e+08
0.064656,0.433713,1211.0085,3.4762e+08
0.064656,0.435864,1214.7602,3.5452e+08
0.064656,0.439397,1220.9078,3.6610e+08
0.064656,0.444358,1229.5141,3.8281e+08
0.064656,0.449329,1238.1046,4.0009e+08
0.064656,0.454292,1246.6510,4.1789e+08
0.064656,0.459248,1255.1532,4.3622e+08
0.064656,0.461535,1259.0639,4.4487e+08
0.064656,0.464876,1264.7666,4.5772e+08
0.064656,0.469814,1273.1707,4.7716e+08
0.064656,0.474747,1281.5332,4.9712e+08
0.064656,0.479671,1289.8510,5.1759e+08
0.064656,0.484588,1298.1247,5.3857e+08
0.064656,0.487130,1302.3844,5.4970e+08
0.064656,0.490199,1307.5258,5.6321e+08
0.064656,0.495068,1315.6523,5.8512e+08
0.064656,0.499959,1323.7835,6.0772e+08
0.064656,0.504842,1331.8695,6.3080e+08
0.064656,0.509716,1339.9114,6.5434e+08
0.064656,0.512611,1344.6737,6.6854e+08
0.064656,0.515387,1349.2298,6.8236e+08
0.064656,0.520103,1356.9480,7.0619e+08
0.064656,0.524951,1364.8523,7.3116e+08
0.064656,0.529789,1372.7114,7.5656e+08
0.064656,0.534619,1380.5272,7.8236e+08
0.064656,0.537938,1385.8810,8.0038e+08
0.064656,0.540464,1389.9440,8.1424e+08
0.064656,0.544909,1397.0804,8.3887e+08
0.064656,0.549711,1404.7578,8.6595e+08
0.064656,0.554503,1412.3890,8.9341e+08
0.064656,0.559286,1419.9773,9.2121e+08
0.064656,0.563072,1425.9646,9.4347e+08
0.064656,0.565459,1429.7299,9.5763e+08
0.064656,0.569476,1436.0495,9.8168e+08
0.064656,0.574230,1443.5056,1.0104e+09
0.064656,0.578975,1450.9197,1.0395e+09
0.064656,0.583711,1458.2905,1.0688e+09
0.064656,0.587972,1464.8941,1.0955e+09
0.064656,0.590405,1468.6587,1.1108e+09
0.064656,0.593799,1473.8931,1.1323e+09
0.064656,0.598506,1481.1308,1.1623e+09
0.064656,0.603204,1488.3286,1.1925e+09
0.064656,0.607892,1495.4853,1.2229e+09
0.064656,0.612571,1502.6028,1.2534e+09
0.064656,0.615338,1506.7946,1.2715e+09
0.064656,0.617911,1510.6920,1.2884e+09
0.064656,0.622540,1517.6718,1.3189e+09
0.064656,0.627191,1524.6615,1.3497e+09
0.064656,0.631834,1531.6124,1.3806e+09
0.064656,0.636467,1538.5257,1.4115e+09
0.064656,0.640084,1543.9073,1.4356e+09
0.064656,0.642402,1547.3432,1.4511e+09
0.064656,0.646339,1553.1722,1.4774e+09
0.064656,0.650947,1559.9672,1.5082e+09
0.064656,0.655546,1566.7233,1.5389e+09
0.064656,0.660137,1573.4436,1.5695e+09
0.064656,0.664532,1579.8560,1.5987e+09
0.064656,0.666932,1583.3499,1.6147e+09
0.064656,0.669920,1587.6872,1.6344e+09
0.064656,0.674488,1594.3005,1.6645e+09
0.064656,0.679048,1600.8799,1.6944e+09
0.064656,0.683601,1607.4211,1.7240e+09
0.064656,0.688147,1613.9307,1.7534e+09
0.064656,0.691522,1618.7494,1.7750e+09
0.064656,0.693848,1622.0636,1.7898e+09
0.064656,0.697841,1627.7361,1.8150e+09
0.064656,0.702369,1634.1497,1.8432e+09
0.064656,0.706891,1640.5334,1.8711e+09
0.064656,0.711408,1646.8871,1.8985e+09
0.064656,0.715856,1653.1191,1.9249e+09
0.064656,0.718037,1656.1669,1.9377e+09
0.064656,0.721046,1660.3653,1.9552e+09
0.064656,0.725551,1666.6310,1.9809e+09
0.064656,0.730054,1672.8712,2.0059e+09
0.064656,0.734553,1679.0867,2.0304e+09
0.064656,0.739051,1685.2786,2.0541e+09
0.064656,0.742610,1690.1648,2.0724e+09
0.064656,0.744797,1693.1566,2.0832e+09
0.064656,0.748658,1698.4322,2.1021e+09
0.064656,0.753155,1704.5555,2.1233e+09
0.064656,0.757652,1710.6586,2.1436e+09
0.064656,0.762152,1716.7418,2.1628e+09
0.064656,0.766654,1722.8080,2.1810e+09
0.064656,0.769015,1725.9795,2.1901e+09
0.064656,0.771892,1729.8407,2.2008e+09
0.064656,0.776288,1735.7186,2.2161e+09
0.064656,0.780805,1741.7381,2.2306e+09
0.064656,0.785325,1747.7404,2.2437e+09
0.064656,0.789845,1753.7224,2.2554e+09
0.064656,0.793744,1758.8634,2.2643e+09
0.064656,0.795655,1761.3804,2.2683e+09
0.064656,0.799503,1766.4316,2.2753e+09
0.064656,0.804022,1772.3450,2.2820e+09
0.064656,0.808540,1778.2353,2.2868e+09
0.064656,0.813057,1784.1024,2.2897e+09
0.064656,0.817574,1789.9473,2.2906e+09
0.064656,0.820168,1793.2946,2.2901e+09
0.064656,0.822860,1796.7600,2.2889e+09
0.064656,0.827226,1802.3637,2.2852e+09
0.064656,0.831742,1808.1403,2.2792e+09
0.064656,0.836258,1813.8931,2.2708e+09
0.064656,0.840772,1819.6209,2.2598e+09
0.064656,0.844998,1824.9618,2.2469e+09
0.064656,0.846507,1826.8632,2.2417e+09
0.064656,0.850411,1831.7714,2.2268e+09
0.064656,0.854918,1837.4177,2.2071e+09
0.064656,0.859421,1843.0321,2.1839e+09
0.064656,0.863918,1848.6158,2.1577e+09
0.064656,0.868408,1854.1666,2.1283e+09
0.064656,0.871367,1857.8093,2.1070e+09
0.064656,0.873629,1860.5857,2.0894e+09
0.064656,0.877974,1865.9013,2.0535e+09
0.064656,0.882435,1871.3317,2.0127e+09
